Applicant_ID,Gender,Age,Marital_Status,Dependents,Education,Employment_Status,Occupation_Type,Residential_Status,City/Town,Annual_Income,Monthly_Expenses,Credit_Score,Existing_Loans,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Loan_Amount_Requested,Loan_Term,Loan_Purpose,Interest_Rate,Loan_Type,Co-Applicant,Bank_Account_History,Transaction_Frequency,Default_Risk,Loan_Approval_Status
21440,Male,49,Married,0,High School,Self-Employed,Business,Rent,Suburban,148130,2381,716,2,35918,7456,0,32910,141,Home,10.6,Unsecured,Yes,8,7,0.61,1
21441,Female,40,Single,2,Graduate,Self-Employed,Business,Own,Urban,138086,1540,831,0,22831,28354,0,36797,164,Education,13.96,Unsecured,Yes,8,13,0.81,1
21442,Male,44,Married,2,High School,Self-Employed,Salaried,Own,Urban,100029,1135,733,1,13303,17737,0,24334,145,Personal,12.62,Secured,Yes,0,26,0.9,1
21443,Female,49,Divorced,0,High School,Self-Employed,Freelancer,Other,Urban,50692,2563,365,0,26879,15577,0,15183,145,Vehicle,14,Unsecured,No,1,10,0.81,0
21444,Female,47,Married,1,Postgraduate,Employed,Freelancer,Rent,Suburban,129586,4592,727,0,4911,7625,0,31394,169,Home,3.79,Unsecured,Yes,1,19,0.47,1
21445,Female,34,Single,0,High School,Employed,Professional,Rent,Rural,88463,1522,764,1,34986,26554,0,21390,120,Home,4.54,Secured,No,3,27,0.26,1
21446,Female,47,Married,0,High School,Employed,Freelancer,Own,Urban,139991,3740,800,1,20839,27172,0,38691,179,Personal,6.52,Unsecured,Yes,6,13,0.25,1
21447,Female,34,Married,1,High School,Self-Employed,Freelancer,Rent,Suburban,43659,4742,415,0,14945,26496,1,8347,59,Education,11.23,Secured,No,3,9,0.49,0
21448,Female,42,Single,3,High School,Employed,Business,Own,Suburban,93408,656,755,1,26770,4100,0,22431,110,Personal,9.37,Unsecured,No,3,16,0.38,1
21449,Female,25,Married,2,High School,Unemployed,Freelancer,Rent,Urban,35147,1346,373,1,8921,16968,0,5878,81,Vehicle,8.65,Unsecured,No,4,5,0.59,0
21450,Female,28,Married,1,Graduate,Employed,Professional,Own,Urban,59239,3256,747,0,13959,3222,0,20000,143,Home,14.26,Unsecured,Yes,9,5,0.6,1
21451,Male,25,Married,1,Graduate,Employed,Freelancer,Own,Urban,64393,3300,470,1,45516,2332,0,14792,215,Vehicle,11.37,Secured,No,1,16,0.76,0
21452,Female,40,Married,0,Graduate,Self-Employed,Business,Own,Urban,20731,2140,444,1,9924,23610,0,6452,113,Vehicle,11.81,Unsecured,Yes,3,17,0.05,0
21453,Male,26,Married,3,Postgraduate,Employed,Salaried,Rent,Urban,98368,1560,781,1,16576,3614,0,20272,129,Home,14.38,Secured,Yes,2,24,0.82,1
21454,Male,50,Married,1,High School,Self-Employed,Freelancer,Rent,Suburban,69348,4713,576,0,18488,13664,0,22766,144,Home,8.74,Unsecured,No,3,24,0.46,0
21455,Male,38,Divorced,3,High School,Employed,Professional,Other,Rural,121041,566,734,2,14893,6415,0,25046,237,Vehicle,13.15,Unsecured,No,1,23,0.61,1
21456,Female,45,Married,3,Graduate,Unemployed,Professional,Own,Urban,137526,3006,741,2,43771,7815,0,30828,122,Home,7.6,Secured,Yes,0,9,0.16,1
21457,Female,28,Single,3,High School,Employed,Professional,Own,Urban,134842,2649,736,0,2393,4050,0,36942,71,Home,6.58,Secured,No,9,5,0.5,1
21458,Male,42,Married,2,High School,Self-Employed,Business,Own,Suburban,114795,2139,763,0,5415,29896,0,33742,159,Personal,14.27,Unsecured,Yes,6,15,0.52,1
21459,Female,38,Married,2,High School,Employed,Business,Other,Suburban,59580,1585,733,0,47094,10694,0,20000,207,Home,12.6,Unsecured,Yes,2,28,0.44,1
21460,Male,54,Single,1,High School,Employed,Freelancer,Other,Urban,59888,2138,597,1,17445,24961,0,15851,209,Education,4.9,Secured,No,7,12,0.32,0
21461,Female,18,Married,0,Graduate,Unemployed,Salaried,Rent,Urban,67866,706,486,0,25737,9956,0,10253,27,Personal,11.84,Secured,No,2,26,0.81,0
21462,Male,27,Married,0,Graduate,Employed,Freelancer,Rent,Urban,116850,1300,760,0,46036,27206,0,21249,64,Home,5.07,Secured,Yes,3,18,0.8,1
21463,Female,44,Married,0,Graduate,Employed,Salaried,Own,Urban,53834,4063,392,0,30926,29009,1,9984,137,Home,7.01,Unsecured,Yes,8,14,0.35,1
21464,Male,40,Single,3,Graduate,Employed,Professional,Other,Suburban,69491,3376,793,2,47966,1495,0,20603,222,Home,13.83,Secured,Yes,0,8,0.44,1
21465,Male,47,Single,1,High School,Employed,Professional,Own,Urban,85931,4439,728,2,14326,29772,0,20273,151,Vehicle,11,Secured,No,0,14,0.49,1
21466,Male,53,Single,1,High School,Unemployed,Salaried,Other,Urban,54442,1254,319,2,45194,26249,0,14349,107,Personal,6.8,Secured,Yes,6,11,0.87,1
21467,Female,47,Married,2,Graduate,Self-Employed,Professional,Own,Urban,70766,1964,765,1,36325,16511,0,20623,68,Vehicle,3.61,Unsecured,No,1,8,0.94,1
21468,Male,38,Single,0,Graduate,Employed,Business,Rent,Urban,133958,2052,849,2,14359,22652,0,29970,133,Home,7.97,Secured,No,8,26,0.91,1
21469,Male,65,Married,2,Graduate,Employed,Professional,Own,Suburban,25040,2786,571,2,7805,1452,1,9343,232,Vehicle,12.7,Unsecured,Yes,6,9,0.32,0
21470,Female,31,Married,2,High School,Self-Employed,Professional,Own,Suburban,126035,4499,832,0,6548,1413,0,35719,14,Education,5.98,Unsecured,No,6,9,0.31,1
21471,Female,46,Married,2,High School,Employed,Salaried,Own,Suburban,142159,992,744,1,11540,9033,0,34684,20,Home,4.09,Secured,Yes,0,16,0.94,1
21472,Female,35,Single,0,Postgraduate,Employed,Business,Own,Urban,54319,2445,810,2,30735,7268,1,20000,55,Personal,5.06,Secured,Yes,4,23,0.56,1
21473,Male,27,Married,0,Graduate,Employed,Professional,Own,Suburban,77219,981,762,1,46282,18196,1,22564,232,Personal,9.96,Unsecured,No,3,15,0.48,1
21474,Male,32,Single,3,Graduate,Unemployed,Professional,Own,Suburban,53650,4170,398,0,12093,27540,0,13668,117,Education,4.12,Secured,No,2,8,0.11,0
21475,Female,32,Single,3,Graduate,Employed,Salaried,Own,Urban,83405,2231,750,1,14939,29098,0,23327,81,Home,9.06,Unsecured,Yes,6,14,0.68,1
21476,Female,44,Single,3,High School,Unemployed,Freelancer,Own,Urban,139512,3587,706,1,16113,6622,0,40681,225,Personal,13.7,Secured,Yes,3,15,0.94,1
21477,Female,37,Single,0,High School,Employed,Salaried,Rent,Urban,133967,1745,843,2,8776,24214,0,34035,205,Education,6.51,Unsecured,Yes,3,28,0.92,1
21478,Male,42,Single,2,Graduate,Employed,Professional,Rent,Urban,79584,3371,828,0,13647,12211,0,23059,121,Home,10.84,Unsecured,No,1,27,0.2,1
21479,Female,26,Divorced,1,Graduate,Employed,Freelancer,Rent,Urban,148905,4341,821,2,17920,15516,0,27633,117,Vehicle,6.78,Secured,Yes,1,22,0.24,1
21480,Male,25,Single,2,Graduate,Self-Employed,Salaried,Rent,Urban,146327,2541,715,0,6010,22741,0,39103,111,Education,14.27,Secured,No,2,23,0.47,1
21481,Female,41,Married,1,Postgraduate,Employed,Freelancer,Own,Urban,136267,878,770,1,3655,23104,0,26995,115,Home,14.27,Secured,Yes,6,26,0.7,1
21482,Male,41,Married,0,Postgraduate,Employed,Freelancer,Own,Urban,76157,1357,832,0,3323,20950,0,21592,222,Home,10.55,Secured,No,9,27,0.44,1
21483,Female,33,Single,0,Postgraduate,Employed,Freelancer,Own,Urban,120520,1892,793,0,30879,19427,0,28916,229,Home,12.85,Unsecured,No,0,27,0.81,1
21484,Male,36,Single,3,High School,Employed,Professional,Rent,Suburban,66580,679,369,2,6007,2066,0,18093,91,Personal,4.4,Secured,No,2,27,0.95,0
21485,Male,56,Married,2,Graduate,Self-Employed,Salaried,Own,Urban,49692,3861,570,0,40193,28377,0,16773,175,Education,11.49,Unsecured,No,1,18,0.48,0
21486,Male,29,Single,3,High School,Employed,Freelancer,Own,Rural,69053,2110,387,2,17970,16716,0,25608,142,Education,10.61,Secured,Yes,0,7,0.2,0
21487,Female,35,Single,1,High School,Employed,Business,Own,Urban,77876,2935,719,1,28819,4036,0,20331,83,Home,11.34,Unsecured,Yes,9,10,0.38,1
21488,Male,45,Divorced,0,High School,Unemployed,Salaried,Own,Urban,107915,3864,810,1,3802,28564,1,29189,96,Education,8.05,Unsecured,No,9,29,0.81,1
21489,Female,61,Married,3,Graduate,Employed,Freelancer,Own,Suburban,36578,1881,530,0,19290,14832,0,10282,168,Home,9.12,Secured,Yes,6,26,0.25,0
21490,Male,47,Married,3,Graduate,Employed,Business,Own,Urban,81169,1019,767,1,4317,18666,0,20285,164,Education,6.28,Secured,Yes,1,22,0.5,1
21491,Male,39,Divorced,2,Graduate,Employed,Freelancer,Own,Suburban,86138,3991,799,0,22446,13765,0,25631,193,Education,3.65,Unsecured,Yes,3,17,0.37,1
21492,Male,56,Married,3,High School,Employed,Salaried,Rent,Suburban,41847,815,360,0,13615,11704,0,9736,107,Home,6.86,Secured,Yes,9,22,0.67,0
21493,Female,39,Married,2,High School,Self-Employed,Salaried,Own,Suburban,67870,1740,500,0,20823,29540,0,19175,172,Home,9.9,Secured,Yes,7,19,0.05,0
21494,Male,30,Single,3,High School,Employed,Business,Rent,Suburban,38422,2873,518,2,46804,4179,0,5870,96,Education,14.92,Unsecured,No,9,9,0.67,0
21495,Male,63,Married,1,Graduate,Unemployed,Freelancer,Own,Suburban,30686,855,369,0,5508,4543,0,9860,117,Home,10.38,Secured,No,0,9,0.18,0
21496,Female,45,Divorced,0,Graduate,Unemployed,Professional,Rent,Suburban,52895,2938,741,1,39550,25527,0,20000,26,Education,11.81,Unsecured,No,8,29,0.7,1
21497,Female,49,Single,2,Postgraduate,Employed,Freelancer,Own,Urban,140867,1434,837,1,42958,19943,0,41309,164,Home,6.75,Secured,No,3,17,0.75,1
21498,Male,28,Married,3,High School,Self-Employed,Professional,Other,Urban,48574,853,356,2,34959,11169,0,9491,153,Vehicle,7.65,Secured,No,4,11,0.86,0
21499,Male,41,Married,2,Postgraduate,Employed,Business,Own,Suburban,105598,3719,804,1,6001,16170,0,31485,203,Education,5.94,Secured,No,4,15,0.73,1
21500,Male,32,Married,3,Graduate,Employed,Business,Rent,Urban,29480,3882,518,0,13826,5490,0,9132,99,Vehicle,10.96,Secured,No,8,26,0.98,0
21501,Male,32,Single,3,Postgraduate,Self-Employed,Salaried,Own,Suburban,64092,4871,719,2,30932,3264,0,20000,190,Home,11.31,Unsecured,No,8,16,0.47,1
21502,Male,26,Married,3,High School,Self-Employed,Salaried,Own,Urban,87570,4182,846,0,36113,18910,0,21060,176,Education,6.58,Unsecured,No,0,5,0.95,0
21503,Female,32,Married,1,Graduate,Employed,Salaried,Rent,Urban,43311,4760,321,1,34332,11508,1,16513,88,Home,7.78,Unsecured,No,5,17,0.88,0
21504,Male,39,Single,3,Graduate,Self-Employed,Freelancer,Own,Suburban,86038,1956,715,1,42118,9598,0,23772,39,Home,3.86,Secured,No,1,29,0.82,1
21505,Female,30,Divorced,2,Graduate,Self-Employed,Business,Own,Urban,49934,2359,562,1,32442,420,0,19026,226,Home,14.05,Unsecured,No,4,26,0.17,0
21506,Male,29,Single,1,High School,Self-Employed,Business,Own,Urban,102063,4289,718,2,45832,11848,0,24850,219,Personal,9.19,Secured,No,9,13,0.79,1
21507,Female,64,Divorced,1,High School,Employed,Salaried,Rent,Suburban,43888,1765,358,1,24472,10352,0,5892,108,Vehicle,5.57,Secured,No,0,26,0.63,0
21508,Male,27,Single,2,High School,Employed,Salaried,Own,Suburban,115807,2097,842,1,23586,20918,0,34722,27,Home,11.4,Secured,No,1,5,0.78,0
21509,Female,45,Married,3,Graduate,Employed,Professional,Own,Urban,142255,3513,811,2,13586,21280,0,41077,130,Home,6.68,Unsecured,Yes,3,22,0.04,1
21510,Female,40,Divorced,2,Graduate,Self-Employed,Salaried,Rent,Rural,111593,4275,719,0,4528,7988,1,29794,86,Vehicle,6.88,Unsecured,No,9,28,0.95,1
21511,Female,34,Married,2,Graduate,Employed,Business,Own,Urban,100443,2284,784,2,41024,10025,0,22816,237,Home,7.42,Secured,No,0,13,0.69,1
21512,Female,27,Single,3,High School,Employed,Professional,Own,Urban,67551,1324,505,0,4437,5844,0,18784,186,Vehicle,14.2,Unsecured,No,7,19,0.8,1
21513,Female,40,Single,3,Graduate,Self-Employed,Business,Own,Rural,92219,4439,786,1,43862,24550,0,23785,169,Personal,6.77,Secured,Yes,7,21,0.34,1
21514,Female,41,Married,1,High School,Employed,Business,Own,Urban,120188,2822,820,0,27327,29805,0,34164,71,Personal,9.01,Unsecured,Yes,2,13,0.31,1
21515,Male,32,Married,2,Graduate,Employed,Freelancer,Own,Urban,65908,4632,831,2,30305,18734,0,20000,221,Education,5.79,Unsecured,Yes,1,11,0.94,1
21516,Male,42,Married,1,Graduate,Self-Employed,Salaried,Rent,Urban,89575,2269,758,0,27957,10458,0,25839,27,Personal,11.11,Secured,No,0,16,0.65,1
21517,Male,28,Single,3,High School,Unemployed,Professional,Own,Urban,90819,1925,806,1,35155,8618,0,20683,222,Vehicle,6.87,Unsecured,No,1,13,0.65,1
21518,Female,46,Married,2,Graduate,Self-Employed,Professional,Own,Urban,109622,908,753,0,32258,3871,0,32735,121,Home,8.61,Unsecured,Yes,8,7,0.19,1
21519,Male,48,Divorced,3,Postgraduate,Employed,Business,Own,Urban,66552,2728,798,2,14832,19505,0,20000,46,Home,9.07,Unsecured,No,2,14,0.62,1
21520,Male,52,Single,0,Graduate,Employed,Professional,Own,Urban,66392,1636,373,0,3365,27033,0,17299,150,Personal,9.71,Unsecured,No,1,22,0.96,0
21521,Male,44,Single,1,Graduate,Self-Employed,Freelancer,Other,Urban,100094,4193,771,0,15154,21054,0,26211,192,Personal,13.87,Secured,No,8,11,0.13,1
21522,Male,19,Single,1,High School,Employed,Business,Rent,Suburban,33677,2237,337,2,32683,6359,1,8513,30,Vehicle,5.29,Secured,No,9,8,0.34,0
21523,Female,49,Single,0,Postgraduate,Employed,Salaried,Rent,Urban,98851,3236,841,1,10998,16846,0,23096,180,Education,9.93,Unsecured,No,8,5,0.67,1
21524,Male,49,Divorced,1,Postgraduate,Self-Employed,Business,Rent,Urban,88911,2329,791,2,25300,26739,0,21519,61,Education,9.14,Unsecured,Yes,5,6,0.02,1
21525,Male,47,Divorced,1,Graduate,Self-Employed,Professional,Rent,Urban,88558,4660,736,1,31915,4300,0,26392,61,Home,12.62,Unsecured,No,0,16,0.24,0
21526,Female,29,Single,0,High School,Employed,Professional,Own,Urban,91502,600,726,2,35776,2301,1,21907,20,Home,10.8,Secured,No,6,15,0.33,1
21527,Male,35,Married,1,Postgraduate,Self-Employed,Salaried,Own,Urban,73676,4757,833,2,1069,13274,0,20665,44,Education,3.67,Secured,No,9,14,0.23,1
21528,Female,64,Divorced,3,Graduate,Employed,Salaried,Rent,Suburban,24982,2166,309,2,26729,18728,0,9406,184,Home,4.56,Secured,No,1,6,0.25,0
21529,Male,43,Single,2,High School,Employed,Business,Other,Urban,129738,4642,740,0,41433,18189,0,35167,73,Home,12.21,Unsecured,No,8,22,0.6,1
21530,Female,34,Single,0,Graduate,Self-Employed,Freelancer,Other,Urban,44006,1982,483,0,31730,5373,0,9491,162,Vehicle,10.32,Unsecured,Yes,6,17,0.78,0
21531,Male,46,Married,3,High School,Employed,Business,Own,Suburban,111756,3217,818,0,24402,8187,0,25674,44,Personal,12.7,Secured,Yes,9,5,0.59,1
21532,Male,44,Married,2,Graduate,Employed,Professional,Rent,Urban,59013,2656,817,0,20337,13101,1,20000,56,Education,7.99,Unsecured,Yes,8,5,0.64,1
21533,Male,42,Married,1,Graduate,Unemployed,Freelancer,Own,Urban,118231,2239,707,1,23072,24644,0,26689,153,Vehicle,9.05,Unsecured,No,0,13,0.57,1
21534,Male,43,Single,1,Postgraduate,Employed,Professional,Rent,Suburban,66416,2249,521,0,45835,6459,0,15700,38,Vehicle,9.09,Secured,No,4,20,0.17,0
21535,Female,39,Single,3,Graduate,Employed,Business,Rent,Suburban,68419,3135,774,1,24140,21462,0,20337,232,Home,11.91,Unsecured,No,3,19,0.27,1
21536,Male,46,Single,1,Graduate,Employed,Professional,Other,Suburban,24379,1798,597,0,15307,1393,0,9115,92,Vehicle,7.76,Secured,No,0,6,0.36,0
21537,Male,31,Single,1,Graduate,Employed,Freelancer,Own,Suburban,61139,3594,774,1,4760,669,1,20000,222,Vehicle,13.52,Secured,Yes,5,11,0.98,0
21538,Male,42,Single,1,High School,Unemployed,Professional,Rent,Urban,119991,2257,815,2,209,1005,0,25706,223,Home,9.02,Unsecured,Yes,8,8,0.61,1
21539,Female,42,Married,3,Graduate,Employed,Professional,Rent,Urban,51215,3514,784,2,33915,27020,0,20000,212,Home,10.69,Unsecured,Yes,4,25,0.72,0
21540,Female,28,Married,2,Graduate,Unemployed,Freelancer,Own,Urban,45011,2742,316,0,39254,19782,1,11434,182,Education,3.61,Secured,No,7,25,0.1,0
21541,Female,25,Married,0,Graduate,Employed,Business,Own,Suburban,45908,2105,426,2,42777,12496,0,8084,53,Home,8.16,Unsecured,Yes,4,22,0.91,0
21542,Male,48,Single,0,High School,Employed,Business,Own,Suburban,73148,1189,764,2,23566,26391,0,20769,74,Personal,14.92,Secured,No,4,16,0.11,1
21543,Female,69,Married,1,High School,Unemployed,Salaried,Own,Urban,56865,1406,370,1,47125,19349,0,18720,126,Home,11.64,Unsecured,No,2,14,0.59,1
21544,Female,31,Single,2,Graduate,Self-Employed,Salaried,Own,Urban,139013,2255,740,1,30279,1742,0,30806,39,Home,4.54,Unsecured,Yes,8,12,0.08,1
21545,Male,57,Married,3,Postgraduate,Employed,Salaried,Rent,Urban,50455,3661,335,2,42487,14105,0,16406,74,Personal,10.28,Unsecured,Yes,8,5,0.81,0
21546,Female,42,Married,0,High School,Employed,Professional,Rent,Urban,60210,1044,412,0,22550,12256,0,17855,225,Education,8.83,Secured,No,9,28,0.26,0
21547,Female,31,Married,3,High School,Self-Employed,Professional,Own,Urban,65375,3997,560,1,32111,27597,0,7810,27,Personal,8.74,Secured,Yes,9,11,0.22,0
21548,Female,51,Married,1,Graduate,Self-Employed,Salaried,Other,Suburban,49087,2081,506,0,26655,9477,0,12879,237,Education,6.36,Secured,No,5,29,0.21,0
21549,Female,34,Married,2,Graduate,Unemployed,Freelancer,Own,Suburban,127840,2870,751,0,28241,7127,0,38015,153,Home,11.35,Secured,No,4,10,0.69,0
21550,Male,40,Single,0,Graduate,Employed,Professional,Own,Rural,126560,675,792,2,48682,19461,1,37283,14,Education,8.06,Secured,No,5,15,0.47,1
21551,Female,47,Single,3,High School,Employed,Salaried,Own,Urban,144368,1391,704,0,12712,8207,0,28966,73,Education,4.56,Unsecured,Yes,0,28,0.36,0
21552,Female,44,Single,0,High School,Employed,Business,Other,Suburban,132413,880,776,0,43699,1546,0,22090,116,Vehicle,9.82,Unsecured,No,8,16,0.79,1
21553,Female,43,Single,0,Postgraduate,Self-Employed,Professional,Own,Urban,117673,2635,815,0,32386,15209,1,30669,191,Personal,9.11,Unsecured,No,9,26,0.85,1
21554,Female,30,Married,0,Postgraduate,Employed,Salaried,Rent,Suburban,91337,4258,756,0,47038,15572,0,25930,211,Home,8.12,Unsecured,No,4,25,0.2,1
21555,Male,30,Married,0,Graduate,Unemployed,Professional,Own,Urban,141516,3684,779,0,39682,28175,0,20562,180,Education,13.69,Secured,Yes,7,25,0.37,1
21556,Male,32,Divorced,2,Postgraduate,Employed,Business,Own,Urban,147906,2966,795,1,2707,11968,0,37773,64,Home,6.08,Unsecured,No,2,25,0,1
21557,Male,46,Married,1,High School,Employed,Professional,Own,Rural,102301,521,765,0,42791,16240,0,28595,104,Home,7.01,Secured,Yes,8,5,0.07,1
21558,Male,36,Married,3,Graduate,Employed,Business,Rent,Urban,112681,3439,789,0,19772,28236,0,24682,167,Education,5.61,Secured,No,3,9,0.9,1
21559,Male,66,Divorced,2,Graduate,Employed,Business,Rent,Urban,68257,4322,438,0,24673,29554,0,13586,113,Vehicle,12.94,Unsecured,Yes,8,11,0.98,0
21560,Female,29,Single,0,High School,Unemployed,Business,Own,Urban,137663,3652,763,2,37514,19656,0,20327,76,Vehicle,9.74,Secured,No,6,10,0.89,1
21561,Female,61,Divorced,2,Graduate,Unemployed,Business,Rent,Urban,44295,3733,304,1,20995,9941,0,8313,175,Home,3.59,Secured,No,8,25,0.88,0
21562,Female,47,Single,2,High School,Unemployed,Business,Own,Rural,53623,2077,737,0,31178,9408,0,20000,129,Personal,10.7,Secured,Yes,7,6,0.08,1
21563,Male,27,Divorced,1,Graduate,Self-Employed,Business,Rent,Suburban,78359,3761,717,0,4069,28388,0,21788,63,Home,6.66,Secured,No,7,27,0.9,1
21564,Male,37,Single,1,High School,Employed,Business,Rent,Urban,140851,1473,786,2,40225,10046,0,33734,203,Personal,8.61,Unsecured,Yes,2,9,0.38,1
21565,Male,33,Married,2,Graduate,Self-Employed,Professional,Rent,Suburban,54075,2072,741,2,7454,23179,0,20000,103,Home,10.47,Unsecured,No,9,6,0.83,1
21566,Female,27,Single,1,High School,Employed,Professional,Own,Suburban,84400,2621,802,2,39608,3187,1,23423,133,Home,9.88,Secured,No,5,18,0.97,1
21567,Male,34,Married,1,Graduate,Self-Employed,Freelancer,Rent,Urban,136877,1339,707,1,10006,15158,0,21005,224,Personal,10.28,Unsecured,No,8,8,0.68,1
21568,Male,36,Married,1,Graduate,Self-Employed,Freelancer,Own,Suburban,126825,2163,799,0,15774,9617,0,31140,137,Personal,6.48,Secured,Yes,4,29,0.97,1
21569,Female,30,Married,1,Graduate,Self-Employed,Freelancer,Own,Suburban,58742,2522,792,1,18570,9378,0,20000,92,Personal,9.95,Unsecured,Yes,0,10,0.83,1
21570,Male,19,Married,3,High School,Unemployed,Professional,Own,Urban,55815,3054,561,1,2805,20569,1,13934,58,Personal,3.51,Unsecured,Yes,4,16,0.12,1
21571,Female,44,Married,2,Graduate,Employed,Salaried,Own,Urban,113960,3013,773,0,23577,23867,0,23314,75,Home,6.92,Unsecured,Yes,2,13,0.72,1
21572,Male,42,Married,0,Graduate,Employed,Freelancer,Own,Suburban,112169,1191,831,1,23458,15116,0,30256,136,Vehicle,5.46,Unsecured,No,0,8,0.75,1
21573,Male,33,Divorced,3,Postgraduate,Unemployed,Business,Rent,Urban,135875,4664,754,2,3816,22021,0,25360,116,Education,11.78,Secured,Yes,2,26,0.21,0
21574,Female,38,Married,3,Postgraduate,Self-Employed,Business,Rent,Urban,53369,3968,750,2,44815,28215,0,20000,235,Vehicle,5.91,Secured,No,0,23,0.57,1
21575,Female,45,Divorced,2,Postgraduate,Employed,Salaried,Own,Rural,28584,3754,374,0,44249,29321,1,7048,22,Personal,4.27,Unsecured,Yes,9,6,0.36,0
21576,Female,36,Married,2,Postgraduate,Unemployed,Freelancer,Own,Urban,65163,4359,702,1,8962,24389,0,20000,135,Education,6.73,Unsecured,Yes,2,10,0.05,0
21577,Male,40,Single,0,High School,Employed,Salaried,Own,Suburban,107138,2393,791,0,48271,19977,1,22170,136,Personal,9.48,Unsecured,No,6,25,0.85,1
21578,Female,42,Married,2,Graduate,Employed,Salaried,Own,Urban,72094,2228,834,0,18699,10450,0,21027,107,Vehicle,14.99,Secured,Yes,1,10,0.44,0
21579,Male,48,Single,2,Graduate,Employed,Professional,Rent,Suburban,75246,4958,732,2,2495,15152,1,20390,219,Home,11.19,Secured,Yes,7,21,0.48,1
21580,Female,28,Single,0,Graduate,Employed,Business,Own,Rural,66557,3573,790,0,35164,24677,1,20000,101,Home,9.23,Secured,No,3,14,0.94,1
21581,Male,64,Married,0,Graduate,Self-Employed,Salaried,Rent,Urban,48909,1607,575,1,2524,20546,0,16655,149,Education,11.31,Secured,Yes,3,9,0.73,0
21582,Female,42,Married,0,Postgraduate,Self-Employed,Freelancer,Own,Urban,113876,3017,731,1,26806,13859,0,32548,49,Home,11.11,Unsecured,Yes,6,17,0.94,1
